K00790.02,441.29819213082527,75021.28689589481,gas
K00791.01,852.0449709602858,1.9983472271332308e6,gas
K00794.01,1525.3075974162884,1.2469854969796764e6,gas
K00795.01,919.9370005188742,69384.2023068157,gas
K00797.01,926.7262034747331,2.6008378103503035e6,gas
K00812.02,396.0368390917663,1.3115961426282444e6,liquid
K00812.03,299.8564638837659,1.1567858768282838e6,liquid
K00116.04,744.5492574925206,73683.39037760523,gas
K00812.04,540.8731688167551,159371.45207087818,gas
K00813.01,1143.9806980622163,2.2774270911202775e6,gas
K00814.01,615.5544013312025,4.1390910680073774e6,gas
K00801.01,1778.7711744350188,6.403969930938788e6,gas
K00804.01,856.5711062641917,75021.28689589481,gas
K00806.01,348.5124184007543,5.0159471340864645e6,liquid
K00116.03,1171.1375098856518,42914.117647058825,gas
K00806.03,592.923724811673,1.0730076995541395e6,gas
K00810.01,1002.538969815157,79049.55193864553,gas
K00811.01,586.1345218558141,189134.23521575393,gas
K00812.01,718.5239794950617,2.101914626043123e6,gas
K00829.01,792.0736781835326,92949.0381934479,gas
K00117.02,1429.127222208288,897926.4629254591,gas
K00829.02,983.3028947735569,4.0343845762764835e6,gas
K00829.03,622.3436042870613,181588.13352330553,gas
K00815.01,578.2137850739788,1.8361221791015181e6,gas
K00816.01,1084.0094052854631,687904.2010426647,gas
K00817.01,367.7484934423544,921902.4709296585,liquid
K00817.02,522.7686276011315,397836.7106165803,gas
K00818.01,527.2947629050374,1.9038599045604928e6,gas
K00117.01,990.0920977294157,112184.88532853391,gas
K00821.01,723.0501147989676,189134.23521575393,gas
K00824.01,651.7634837624497,1.1024669880901435e7,gas
K00825.01,778.4952722718149,2.631684454363536e6,gas
K00825.02,932.3838726046155,365673.6688888889,gas
K00826.01,1037.6165184204276,59038.10667365428,gas
K00841.01,712.8663103651793,482513.4159206484,gas
K00117.04,1216.3988629247108,98269.3934008847,gas
K00841.02,561.2407776843316,1.6218911974032675e6,gas
K00834.01,707.2086412352969,746303.9010877034,gas
K00834.02,858.8341739161447,1.952870355566177e6,gas
K00834.03,1108.9031494569456,993093.4879103141,gas
K00834.04,1588.673491670971,91064.48979591836,gas
K00117.03,1652.0393859256537,418112.98177301866,gas
K00834.05,549.9254394245669,1.952870355566177e6,gas
K00835.01,694.7617691495557,3.2935294924642374e6,gas
K00835.02,413.00984648141343,2.1560888477310184e6,liquid
K00837.01,805.6520840952503,2.8348223319224133e6,gas
K00837.02,1000.275902163204,406960.2560220181,gas
K00850.01,806.7836179212268,3.075952554235701e6,gas
K00851.01,1175.6636451895577,738398.3936294345,gas
K00852.01,1267.3178850936522,63510.45146307589,gas
K00853.01,839.5980988745446,108702.75483810618,gas
K00853.02,693.6302353235792,84712.0282569587,gas
K00841.03,945.9622785163332,85764.09848284067,gas
K00842.01,635.922010198779,3.2142312537684324e6,gas
K00842.02,449.2189289126606,74290.87364905865,gas
K00843.01,1431.390289860241,1.259704387703432e6,gas
K00844.01,1194.8997202311577,249268.84200128,gas
K00845.01,820.3620238329445,251005.8220393089,gas
K00847.01,425.45671856715467,423862.1738620521,gas
K00118.01,813.5728208770856,2.696484910336785e6,gas
K00849.01,879.2017827837211,114735.24595906491,gas
K00867.01,693.6302353235792,127053.29153605015,gas
K00868.01,177.65081067830658,3.7863433310958864e6,solid
K00869.01,928.989271126686,101945.30357027876,gas
K00869.02,548.7939055985904,170344.39959183673,gas
K00869.03,700.419438279438,58586.54696347359,gas
K00854.01,259.1212461486128,1.2170528346633844e6,solid
K00857.01,952.751481472192,4.46649244243359e6,gas
K00119.01,798.8628811393914,3.9836512770296265e6,gas
K00857.02,626.8697395909672,676601.498305141,gas
K00861.01,1277.5016895274405,237212.6200274348,gas
K00863.01,1381.602801517276,89908.73312805047,gas
K00864.01,1115.6923524128044,89908.73312805047,gas
K00864.02,668.7364911520968,80831.92226819962,gas
K00864.03,849.7819033083329,1.3436961562500002e6,gas
K00865.01,393.77377143981334,1.9202547974762148e6,liquid
K00119.02,508.05868786343734,2.560900860184167e6,gas
K00880.01,665.3418896741674,415759.7326218661,gas
K00880.02,532.9524320349198,920848.7063131335,gas
K00880.03,1097.5878111971808,59866.6209828799,gas
K00880.04,1485.7039135071118,750780.3067066794,gas
K00881.01,609.8967322013201,118507.36721160168,gas
K00869.04,1231.108802662405,1.1010628583696154e6,gas
K00870.01,661.947288196238,1.1010628583696154e6,gas
K00870.02,575.9507174220258,1.1567858768282838e6,gas
K00872.01,560.1092438583552,3.6819910705147763e6,gas
K00872.02,956.1460829501215,2.0504783255318177e6,gas
K00873.01,1114.560818586828,478918.94531249994,gas
K00874.01,1025.1696463346864,3.3790968975634333e6,gas
K00874.02,762.6537987081442,431315.3590122893,gas
K00875.01,678.920295585885,79049.55193864553,gas
K00877.01,612.1597998532731,1.2793560606060605e6,gas
K00877.02,484.29647751793135,969493.1832671349,gas
K00877.03,403.9575758736016,82581.35304294727,gas
K00878.01,551.0569732505434,112184.88532853391,gas
K00123.01,1301.2638998729465,2.7641863315887796e6,gas
K00892.01,756.9961295782618,81909.08010304437,gas
K00892.02,1042.1426537243335,252229.54316268506,gas
K00893.01,1288.8170277872052,76134.62028719849,gas
K00881.02,276.0942535382599,360664.37915879843,liquid
K00884.01,780.7583399237678,328112.3140446471,gas
K00122.01,1056.8525934620277,119750.29233508922,gas
K00884.02,603.1075292454613,500160.95135999995,gas
K00884.03,1103.2454803270632,548224.7249353034,gas
K00886.01,512.5848231673432,3.055296312565631e6,gas
K00886.02,446.95586126070765,223888.29215896875,gas
K00886.03,372.2746287462603,260630.98727888742,liquid
K00887.01,1022.9065786827335,3.055296312565631e6,gas
K00889.01,871.2810460018858,2.0123177745309833e7,gas
K00890.01,1104.3770141530397,4.5271274680645205e6,gas
K00891.01,991.2236315553922,181588.13352330553,gas
K00901.01,487.6910789958608,508823.0729296069,gas
K00902.01,255.72664467068338,515208.53601035045,solid
K00904.01,1077.2202023296043,533677.8091039017,gas
K00904.02,462.7973348243783,148785.22936664414,gas
K00124.01,1207.346592316899,99637.82425353015,gas
K00895.01,1245.8187424000992,3.6986757288061656e7,supercritical fluid
K00896.01,668.7364911520968,301746.64259296784,gas
K00896.02,916.5423990409448,123435.11999050785,gas
K00898.01,519.374026123202,3.3790968975634333e6,gas
K00898.02,641.5796793286614,832514.3593961354,gas
K00123.02,875.8071813057917,4.702938431519999e6,gas
K00898.03,408.48371117750753,1.562353809837681e6,liquid
K00899.01,492.2172142997667,186169.6616306618,gas
K00899.02,634.7904763728026,105281.75044728725,gas
K00899.03,380.19536552809564,155714.261320948,liquid
K00900.01,942.5676770384038,429341.3158302959,gas
K00911.01,1337.4729823041937,4.243736165218954e6,gas
K00911.02,453.7450642165665,74290.87364905865,gas
K00912.01,565.7669129882376,3.4645739061195413e6,gas
K00912.02,665.3418896741674,150111.11111111115,gas
K00913.01,1153.0329686700281,1.6387559579067506e7,gas
K00914.01,1141.7176304102634,1.1010628583696154e6,gas
K00904.04,841.8611665264975,375078.52783847344,gas
K00904.05,647.2373484585438,478918.94531249994,gas
K00906.01,874.6756474798152,3.736647573523911e6,gas
K00906.02,648.3688822845203,2.380176067289192e6,gas
K00906.03,1050.0633905061688,132743.94482399852,gas
K00907.01,862.2287753940741,184551.94605358026,gas
K00907.02,706.0771074093204,308174.37987380417,gas
K00907.03,1302.395433698923,810476.6448045266,gas
K00124.02,889.3855872175094,176877.32868934452,gas
K00907.04,474.11267308414307,236037.8219872024,gas
K00908.01,1314.8423057846642,2.2425466520788502e7,supercritical fluid
K00910.01,962.9352859059803,79049.55193864553,gas
K00928.01,1357.84059117177,147310.2072952593,gas
K00929.01,1214.1357952727578,9.702261044334495e6,gas
K00916.01,1306.9215690028288,190778.38242343586,gas
K00918.01,538.6101011648021,1.1739887966718648e7,liquid
K00920.01,621.2120704610849,75021.28689589481,gas
K00921.01,777.3637384458384,73165.78227404358,gas
K00921.02,643.8427469806144,124648.62500605478,gas
K00921.03,1085.1409391114396,609865.447855923,gas
K00922.01,1090.798608241322,68617.6273030757,gas
K00923.01,1111.1662171088985,132170.97759062803,gas
K00924.01,652.8950175884262,350885.3566004371,gas
K00926.01,1441.5740942940292,251005.8220393089,gas
K00939.01,1368.0243956055583,790696.3882169825,gas
K00939.02,1140.586096584287,548224.7249353034,gas
K00939.03,1748.219761133654,252229.54316268506,gas
K00939.04,933.515406430592,810476.6448045266,gas
K00940.01,960.6722182540274,262839.30212982633,gas
K00127.01,1294.4746969170876,1.0832301981360285e7,gas
K00934.01,1112.297750934875,199270.74551200224,gas
K00934.02,864.491843046027,2.696484910336785e6,gas
K00934.03,753.6015281003324,64311.627787892576,gas
K00935.01,883.727918087627,588531.3222292657,gas
K00935.02,695.8933029755322,497115.329228342,gas
K00935.03,547.6623717726139,268625.3295856865,gas
K00935.04,1143.9806980622163,712753.253877551,gas
K00936.01,456.00813186851946,1.6403674680339133e6,liquid
K00936.02,1002.538969815157,159371.45207087818,gas
K00128.01,1140.586096584287,1.5014513353348296e7,gas
K00937.01,673.2626264560027,89908.73312805047,gas
K00938.01,869.017978349933,105157.53329895483,gas
K00938.02,1842.1370686897014,252229.54316268506,gas
K00938.03,1044.4057213762865,418112.98177301866,gas
K01102.02,1123.6130891946398,117257.18628956008,gas
K01102.03,846.3873018304034,3.2935294924642374e6,gas
K01102.04,1396.3127412549702,493846.5999533699,gas
K01103.01,540.8731688167551,1.9883349252968733e6,gas
K00150.02,687.9725661936968,82980.15306122453,gas
K01168.01,273.83118588630697,232403.3221755819,liquid
K01169.01,2180.4656826566675,198360.5042463067,gas
K01170.01,948.2253461682861,1.0448352139524714e6,gas
K00139.01,365.48542579040145,1.8636337140682037e6,liquid
K01106.01,1130.4022921504986,3.2142312537684324e6,gas
K01106.02,874.6756474798152,344514.6018004857,gas
K01108.01,661.947288196238,1.128991717898467e6,gas
K01175.01,838.4665650485681,2.4424867653360167e6,gas
K01175.02,1028.5642478126158,1.4864643547730509e6,gas
K01176.01,850.9134371343093,4.395626684436808e6,gas
K00972.01,2000.551804326408,2.7396690778422575e6,gas
K00972.02,2376.221034550598,4.355132033848061e6,gas
K00974.01,775.1006707938855,4.584720844475301e6,gas
K00975.01,2019.7878793680081,468252.1496119464,gas
K01050.01,1552.4644092397239,770795.5620211668,gas
K01050.02,1184.7159157973695,198360.5042463067,gas
K01051.01,1114.560818586828,1.8110483835334706e6,gas
K01108.02,1547.938273935818,62978.3846041697,gas
K01110.01,1007.0651051190629,579250.7465974503,gas
K00151.01,959.5406844280509,527431.2380053878,gas
K01052.01,859.9657077421211,3.736647573523911e6,gas
K01052.02,1165.4798407557694,562669.5605181651,gas
K01052.03,542.0047026427316,3.2142312537684324e6,gas
K01052.04,630.2643410688967,2.2101334823441016e6,gas
K01053.01,1717.6683478322893,146327.1536988498,gas
K01113.01,799.9944149653679,3.2142312537684324e6,gas
K01113.02,542.0047026427316,57746.92670277988,gas
K01115.01,967.4614212098862,1.2170528346633844e6,gas
K00152.01,613.2913336792495,742156.4788760913,gas
K00984.01,1129.2707583245221,80831.92226819962,gas
K00986.01,902.9639931292271,1.6818755608982875e6,gas
K00986.02,428.8513200450841,493846.5999533699,gas
K00139.02,1483.4408458551588,712753.253877551,gas
K01116.01,1400.838876558876,386498.683868822,gas
K01117.01,1362.366726475676,4.584720844475301e6,gas
K01118.01,1136.059961280381,468252.1496119464,gas
K01193.01,414.1413803073899,5.473570189161685e6,liquid
K01194.01,670.9995588040498,65896.8948543453,gas
K01194.02,562.3723115103081,1.562353809837681e6,gas
K01194.03,857.7026400901682,493846.5999533699,gas
K00152.02,759.2591972302148,99637.82425353015,gas
K00987.01,1241.2926070961933,159371.45207087818,gas
K00988.01,767.1799340120501,2.380176067289192e6,gas
K00988.02,575.9507174220258,1.7232416383219955e6,gas
K01059.01,1802.5333847805248,62978.3846041697,gas
K01060.01,1163.2167731038164,3.134812430694869e6,gas
K01060.02,1588.673491670971,548224.7249353034,gas
K01060.03,976.513691817698,1.3782686321492712e6,gas
K01199.01,399.4314405696957,3.5531827488868036e6,liquid
K01201.01,724.181648624944,136707.92663396214,gas
K01202.01,1589.8050254969476,334853.3349199739,gas
K00152.03,961.8037520800038,76134.62028719849,gas
K01203.01,684.5779647157674,122214.20676912741,gas
K00991.01,1158.6906377999105,82980.15306122453,gas
K00992.01,932.3838726046155,1.1010628583696154e6,gas
K00993.01,699.2879044534616,694732.8130054078,gas
K01060.04,1325.0261102184525,334853.3349199739,gas
K01061.01,603.1075292454613,2.0504783255318177e6,gas
K00148.01,1043.27418755031,1.0190268407317203e6,gas
K01127.01,1139.4545627583104,4.1390910680073774e6,gas
K01191.01,1038.748052246404,211030.57123555557,gas
K00993.02,830.5458282667328,356177.56878960354,gas
K00994.01,1176.7951790155341,291484.43764650996,gas
K01066.01,1067.036397895816,6.811333888761159e6,gas
K01069.01,1009.3281727710158,260756.71604386187,gas
K01127.02,990.0920977294157,506492.96735197323,gas
K01127.03,1405.365011862782,164854.10832692505,gas
K01128.01,1826.2955951260308,146327.1536988498,gas
K01129.01,1022.9065786827335,260630.98727888742,gas
K01198.01,996.8813006852746,144336.69492529563,gas
K01198.02,1155.296036321981,2.501699739259259e6,gas
K01198.03,763.7853325341207,113463.5899814471,gas
K00999.01,672.1310926300263,83653.70696764081,gas
K00999.02,472.9811392581666,3.6449587131076395e6,liquid
K01001.01,955.014549124145,459259.7395440989,gas
K01069.02,1536.6229356760532,1.3782686321492712e6,gas
K00141.01,1304.658501350876,543139.1972844357,gas
K01070.01,1120.2184877167103,56902.05828010953,gas
K01070.02,441.29819213082527,225022.8582122918,gas
K01070.03,463.9288686503548,1.1010628583696154e6,gas
K00148.02,824.8881591368504,65107.12091584161,gas
K01203.02,897.3063239993447,67459.15867090324,gas
K01203.03,594.0552586376494,62319.536766853504,gas
K01204.01,1106.6400818049926,2.0017479225906394e6,gas
K01205.01,1060.2471949399571,1.7232416383219955e6,gas
K01206.01,330.40787718513076,821005.5779739446,liquid
K01001.02,632.5274087208496,289020.73512470175,gas
K01002.01,1346.5252529120055,180937.49999999997,gas
K01005.01,515.9794246452726,581909.6553486098,gas
K01072.01,1020.6435110307806,2.4424867653360167e6,gas
K01141.01,667.6049573261204,375078.52783847344,gas
K01142.01,1105.5085479790162,658365.3429297106,gas
K00941.01,996.8813006852746,434774.79199486104,gas
K00941.02,1399.7073427328996,70531.9020332021,gas
K00941.03,642.7112131546379,730438.1663078618,gas
K00942.01,744.5492574925206,101945.30357027876,gas
K00137.01,1017.2489095528512,494057.73259972665,gas
K01007.01,1061.3787287659336,2.380176067289192e6,gas
K00142.01,857.7026400901682,243597.5016630159,gas
K01078.01,700.419438279438,1.8110483835334706e6,gas
K01078.02,551.0569732505434,1.412706927393063e6,gas
K01078.03,342.85474927087193,1.3782686321492712e6,liquid
K00148.03,501.2694849075785,1.412706927393063e6,gas
K01145.01,672.1310926300263,2.696484910336785e6,gas
K01146.01,484.29647751793135,39145.15807459771,gas
K00943.01,1134.9284274544045,92949.0381934479,gas
K00945.01,760.3907310561913,61507.391222870574,gas
K00945.02,654.0265514144027,100992.48645119814,gas
K01014.01,513.7163569933197,1.7232416383219955e6,gas
K01015.01,1151.9014348440517,98671.23707876656,gas
K01082.01,914.2793313889919,455312.468308795,gas
K01082.02,1067.036397895816,266953.4174430551,gas
K01082.03,1605.6464990606182,159371.45207087818,gas
K01148.01,1132.6653598024516,876246.1077260994,gas
K01148.02,870.1495121759093,365673.6688888889,gas
K01150.01,2458.8230038468805,67544.59702434498,gas
K01151.01,880.3333166096976,217120.46863260708,gas
K01151.02,986.6974962514863,82581.35304294727,gas
K00947.01,333.8024786630602,993093.4879103141,liquid
K00948.01,600.8444615935083,2.905336038748082e6,gas
K00949.01,876.9387151317682,151310.99976006427,gas
K00951.01,725.3131824509205,280739.44361217396,gas
K00137.02,814.7043547030621,851916.2139464098,gas
K01015.02,1520.7814621123825,455312.468308795,gas
K01017.01,768.3114678380266,83653.70696764081,gas
K01083.01,991.2236315553922,468252.1496119464,gas
K01085.01,568.0299806401905,56681.45650119175,gas
K01086.01,725.3131824509205,2.7641863315887796e6,gas
K00149.01,1054.5895258100747,512223.1670445956,gas
K00951.02,531.8208982089433,205986.64314516124,gas
K00952.01,580.4768527259317,1.6818755608982875e6,gas
K00952.02,508.05868786343734,2.2101334823441016e6,gas
K00952.03,370.01156109430735,2.7641863315887796e6,liquid
K00952.04,735.4969868847088,217120.46863260708,gas
K00952.05,1158.6906377999105,993093.4879103141,gas
K01022.01,715.1293780171322,95336.40721356652,gas
K01024.01,629.1328072429202,386498.683868822,gas
K00137.03,1318.2369072625936,1.7672141726397614e6,gas
K01089.01,504.6640863855079,7.05365358910312e6,liquid
K01089.02,969.7244888618392,429341.3158302959,gas
K01159.01,433.37745534899,633347.7815497281,liquid
K01160.01,710.6032427132263,75021.28689589481,gas
K01161.01,996.8813006852746,579250.7465974503,gas
K00953.01,1279.7647571793934,462459.27736416965,gas
K00131.01,1452.889432553794,1.1848418465783361e7,gas
K00954.01,994.6182330333216,71286.59442817101,gas
K00954.02,599.7129277675318,74290.87364905865,gas
K01029.01,658.5526867183086,90928.7312197587,gas
K01030.01,1085.1409391114396,2.905336038748082e6,gas
K01031.01,858.8341739161447,730657.237659801,gas
K00144.01,993.4866992073452,131002.54609322974,gas
K01094.01,1120.2184877167103,82980.15306122453,gas
K01095.01,509.1902216894138,1.3372329038992312e6,gas
K01096.01,157.28320181073005,6.671565524111975e6,solid
K00150.01,1034.2219169424982,75021.28689589481,gas
K01161.02,818.0989561809915,730657.237659801,gas
K01161.03,1263.9232836157228,223888.29215896875,gas
K01162.01,441.29819213082527,207542.69293775756,gas
K01163.01,1320.4999749145466,418112.98177301866,gas
K00955.01,1177.9267128415106,4.46649244243359e6,gas
K00956.01,780.7583399237678,207542.69293775756,gas
K01099.01,359.82775666051907,939858.9939528187,liquid
K01101.01,715.1293780171322,694732.8130054078,gas
K01102.01,977.6452256436745,429341.3158302959,gas
K01163.02,944.8307446903567,548224.7249353034,gas
K01165.01,1167.7429084077223,59866.6209828799,gas
K01165.02,1378.2082000393466,58248.6134887867,gas
K01166.01,1082.8778714594866,3.055296312565631e6,gas
K00961.01,594.0552586376494,46546.2002451014,gas
K00961.02,829.4142944407563,56681.45650119175,gas
K00961.03,515.9794246452726,20850.478982310993,gas
K01360.01,495.6118157776961,161700.50204895486,gas
K01360.02,674.3941602819792,2.101914626043123e6,gas
K01360.03,1805.9279862584542,50032.31702386913,gas
K01361.01,307.77720066560124,2.0504783255318177e6,liquid
K01362.01,606.5021307233907,56902.05828010953,gas
K01426.02,527.2947629050374,1.882020548039558e6,gas
K01427.01,796.5998134874385,375078.52783847344,gas
K01428.01,1663.3547241854185,1.7232416383219955e6,gas
K01429.01,336.06554631501314,451202.250166662,liquid
K00168.03,1328.4207116963819,1.128991717898467e6,gas
K01239.01,2352.458824205092,694732.8130054078,gas
K01239.02,1473.2570414213706,770795.5620211668,gas
K01240.01,1486.8354473330883,291484.43764650996,gas
K01240.02,1136.059961280381,897926.4629254591,Missing["NotAvailable"]
K01241.01,1220.9249982286167,3.334305898782696e7,supercritical fluid
K01241.02,1547.938273935818,488309.38228791446,gas
K01305.01,1272.9755542235346,275205.93750000006,gas
K01305.02,958.4091506020744,112087.68483604128,gas
K01306.01,1670.1439271412773,252229.54316268506,gas
K01306.02,1341.9991176080996,334853.3349199739,gas
K01306.03,1122.4815553686633,344514.6018004857,gas
K00162.01,867.8864445239565,82980.15306122453,gas
K01363.01,1371.4189970834877,2.0504783255318177e6,gas
K01363.02,1170.0059760596753,1.128991717898467e6,gas
K01364.01,693.6302353235792,97697.85282917832,gas
K01364.02,994.6182330333216,61507.391222870574,gas
K01430.01,640.448145502685,2.266949367793415e6,gas
K01430.02,493.34874812574316,2.566749675306e6,liquid
K01430.03,329.2763433591543,91942.17860133303,liquid
K01431.01,277.2257873642364,2.3122348973238906e6,liquid
K01432.01,1055.7210596360512,1.2793560606060605e6,gas
K01242.01,525.0316952530844,4.985213942885701e6,liquid
K00155.01,1346.5252529120055,219793.74239138365,gas
K01245.01,1003.6705036411335,1.7232416383219955e6,gas
K01306.04,658.5526867183086,790696.3882169825,gas
K01307.01,590.66065715972,170344.39959183673,gas
K01307.02,769.4430016640031,3.6449587131076395e6,gas
K00157.05,425.45671856715467,164481.10721385505,gas
K01308.01,718.5239794950617,1.6014337642026385e6,gas
K01364.03,833.9404297446622,88882.2248433507,gas
K01364.04,1231.108802662405,790696.3882169825,gas
K01364.05,1390.6550721250878,548224.7249353034,gas
K01366.01,743.4177236665441,104225.52194444444,gas
K01432.02,813.5728208770856,676601.498305141,gas
K01432.03,1404.2334780368055,159371.45207087818,gas
K01432.04,596.3183262896024,642310.5729938197,gas
K01433.01,710.6032427132263,2.8348223319224133e6,gas
K01434.01,1252.607945355958,230586.52909433667,gas
K01246.01,842.992700352474,1.7672141726397614e6,gas
K01309.01,1389.5235382991114,123435.11999050785,gas
K01310.01,789.8106105315796,2.631684454363536e6,gas
K01311.01,588.3975895077671,216396.2725007699,gas
K01312.01,1236.7664717922873,770795.5620211668,gas
K01366.02,527.2947629050374,221680.2771313329,gas
K01367.01,1939.4489777236784,275205.93750000006,gas
K01435.01,583.8714542038612,1.952870355566177e6,gas
K01435.02,918.8054666928978,993093.4879103141,gas
K01436.01,1446.1002295979351,223888.29215896875,gas
K01436.02,820.3620238329445,1.2170528346633844e6,gas
K00156.01,573.6876497700729,193262.10021972653,gas
K01314.01,1577.3581534112063,348816.99789714115,gas
K01315.01,1132.6653598024516,217120.46863260708,gas
K01316.01,1423.4695530784056,770795.5620211668,gas
K00157.06,960.6722182540274,921902.4709296585,gas
K01369.01,1476.6516428993,579250.7465974503,gas
K01370.01,976.513691817698,730657.237659801,gas
K01436.03,1119.0869538907339,266953.4174430551,gas
K01437.01,1113.4292847608515,431315.3590122893,gas
K01438.01,1106.6400818049926,309487.43529771094,gas
K01439.01,381.3268993540721,2.711272718203111e6,liquid
K01440.01,1127.0076906725692,548224.7249353034,gas
K01257.01,414.1413803073899,1.9586071723674503e6,liquid
K01258.01,580.4768527259317,626253.7494774838,gas
K01258.02,785.2844752276737,3.055296312565631e6,gas
K01258.03,363.2223581384485,370270.9331524098,liquid
K01320.01,756.9961295782618,5.1729187439227495e6,gas
K01375.01,303.25106536169534,518181.79016266065,liquid
K01377.01,1000.275902163204,442284.07154926506,gas
K01378.01,1138.323028932334,184551.94605358026,gas
K00171.01,1339.7360499561466,80831.92226819962,gas
K01261.01,417.53598178531934,1.882020548039558e6,liquid
K00156.02,664.2103558481909,76692.8925,gas
K01261.02,862.2287753940741,1.1010628583696154e6,gas
K01323.01,1272.9755542235346,2.396210395709946e6,gas
K01325.01,897.3063239993447,413170.59445477,gas
K01379.01,1108.9031494569456,146327.1536988498,gas
K01441.01,1018.3804433788276,1.1010628583696154e6,gas
K01442.01,2352.458824205092,155714.261320948,gas
K01444.01,710.6032427132263,80831.92226819962,gas
K01264.01,766.0484001860736,94342.78061376978,gas
K01266.01,474.11267308414307,418112.98177301866,gas
K01268.01,337.1970801409896,1.2413788960689545e7,liquid
K01328.01,411.87831265543696,626253.7494774838,liquid
K01329.01,529.5578305569903,60689.734965562806,gas
K01331.01,802.2574826173209,993093.4879103141,gas
K01332.01,823.7566253108739,107791.99908031196,gas
K00165.01,754.7330619263089,88882.2248433507,gas
K01445.01,1210.7411937948284,175639.51104,gas
K01445.02,616.685935157179,28275.606183481552,gas
K01270.01,965.1983535579333,94342.78061376978,gas
K00156.03,505.7956202114844,1.523139052538414e6,gas
K01271.01,495.6118157776961,1.1633444960191423e7,liquid
K01273.01,554.4515747284728,164481.10721385505,gas
K01332.02,1208.4781261428755,533677.8091039017,gas
K01332.03,574.8191835960494,189134.23521575393,gas
K00159.01,1062.51026259191,2.905336038748082e6,gas
K01393.01,953.8830152981685,59866.6209828799,gas
K01456.01,1125.8761568465927,4.636119174662476e6,gas
K01457.01,933.515406430592,3.807716508209009e6,gas
K01274.01,201.41302102381258,372645.4550019574,solid
K01275.01,542.0047026427316,128244.40063476561,gas
K01276.01,660.8157543702615,2.101914626043123e6,gas
K01276.02,792.0736781835326,180937.49999999997,gas
K01335.01,563.5038453362846,1.9105133699146986e6,gas
K01336.01,1041.011119898357,115999.79591151686,gas
K01336.02,904.0955269552036,96323.32587533542,gas
K01336.03,659.684220544285,143238.1409233571,gas
K01336.04,1372.5505309094642,455312.468308795,gas
K01395.01,990.0920977294157,278745.09429255506,gas
K00166.01,726.444716276897,1.3782686321492712e6,gas
K01396.01,1082.8778714594866,82980.15306122453,gas
K01396.02,1314.8423057846642,790696.3882169825,gas
K01397.01,623.4751381130378,2.98192614950804e6,gas
K01207.01,717.3924456690852,1.9038599045604928e6,gas
K01208.01,269.30505058240107,1.0839939567073265e6,solid
K01209.01,284.01499032009525,847312.5785400664,liquid
K01210.01,961.8037520800038,3.736647573523911e6,gas
K00152.04,528.4262967310138,2.380176067289192e6,gas
K01278.01,706.0771074093204,2.8348223319224133e6,gas
K00157.01,889.3855872175094,97697.85282917832,gas
